"Country or Area","Year","Area","Sex","Age","Record Type","Reliability","Source Year","Value","Value Footnotes"
"Russian Federation","2012","Total","Female","40 - 44","Estimate - de jure","Final figure, complete","2013","4861983",""
"Russian Federation","2012","Total","Female","41","Estimate - de jure","Final figure, complete","2013","1013069",""
"Russian Federation","2012","Total","Female","42","Estimate - de jure","Final figure, complete","2013","983449",""
"Russian Federation","2012","Total","Female","43","Estimate - de jure","Final figure, complete","2013","930624",""
"Russian Federation","2012","Total","Female","44","Estimate - de jure","Final figure, complete","2013","920411",""
"Russian Federation","2012","Total","Female","45","Estimate - de jure","Final figure, complete","2013","933668",""
"Russian Federation","2012","Total","Female","45 - 49","Estimate - de jure","Final figure, complete","2013","5151813",""
"Russian Federation","2012","Total","Female","46","Estimate - de jure","Final figure, complete","2013","980669",""
"Russian Federation","2012","Total","Female","47","Estimate - de jure","Final figure, complete","2013","1022696",""
"Russian Federation","2012","Total","Female","48","Estimate - de jure","Final figure, complete","2013","1075158",""
"Russian Federation","2012","Total","Female","49","Estimate - de jure","Final figure, complete","2013","1139622",""
"Russian Federation","2012","Total","Female","50","Estimate - de jure","Final figure, complete","2013","1194976",""
"Russian Federation","2012","Total","Female","50 - 54","Estimate - de jure","Final figure, complete","2013","6219077",""
"Russian Federation","2012","Total","Female","51","Estimate - de jure","Final figure, complete","2013","1270691",""
"Russian Federation","2012","Total","Female","52","Estimate - de jure","Final figure, complete","2013","1279602",""
"Russian Federation","2012","Total","Female","53","Estimate - de jure","Final figure, complete","2013","1243396",""
"Russian Federation","2012","Total","Female","54","Estimate - de jure","Final figure, complete","2013","1230412",""
"Russian Federation","2012","Total","Female","55","Estimate - de jure","Final figure, complete","2013","1199931",""
"Russian Federation","2012","Total","Female","55 - 59","Estimate - de jure","Final figure, complete","2013","5817559",""
"Russian Federation","2012","Total","Female","56","Estimate - de jure","Final figure, complete","2013","1191444",""
"Russian Federation","2012","Total","Female","57","Estimate - de jure","Final figure, complete","2013","1197752",""
"Russian Federation","2012","Total","Female","58","Estimate - de jure","Final figure, complete","2013","1139127",""
"Russian Federation","2012","Total","Female","59","Estimate - de jure","Final figure, complete","2013","1089305",""
"Russian Federation","2012","Total","Female","60","Estimate - de jure","Final figure, complete","2013","1075920",""
"Russian Federation","2012","Total","Female","60 - 64","Estimate - de jure","Final figure, complete","2013","5010867",""
"Russian Federation","2012","Total","Female","61","Estimate - de jure","Final figure, complete","2013","1050134",""
"Russian Federation","2012","Total","Female","62","Estimate - de jure","Final figure, complete","2013","1053846",""
"Russian Federation","2012","Total","Female","63","Estimate - de jure","Final figure, complete","2013","967725",""
"Russian Federation","2012","Total","Female","64","Estimate - de jure","Final figure, complete","2013","863242",""
"Russian Federation","2012","Total","Female","65","Estimate - de jure","Final figure, complete","2013","808046",""
"Russian Federation","2012","Total","Female","65 - 69","Estimate - de jure","Final figure, complete","2013","2571671",""
"Russian Federation","2012","Total","Female","66","Estimate - de jure","Final figure, complete","2013","614141",""
"Russian Federation","2012","Total","Female","67","Estimate - de jure","Final figure, complete","2013","408105",""
"Russian Federation","2012","Total","Female","68","Estimate - de jure","Final figure, complete","2013","336183",""
"Russian Federation","2012","Total","Female","69","Estimate - de jure","Final figure, complete","2013","405196",""
"Russian Federation","2012","Total","Female","70","Estimate - de jure","Final figure, complete","2013","622795",""
"Russian Federation","2012","Total","Female","70 - 74","Estimate - de jure","Final figure, complete","2013","3975348",""
"Russian Federation","2012","Total","Female","71","Estimate - de jure","Final figure, complete","2013","782148",""
"Russian Federation","2012","Total","Female","72","Estimate - de jure","Final figure, complete","2013","842937",""
"Russian Federation","2012","Total","Female","73","Estimate - de jure","Final figure, complete","2013","871625",""
"Russian Federation","2012","Total","Female","74","Estimate - de jure","Final figure, complete","2013","855843",""
"Russian Federation","2012","Total","Female","75","Estimate - de jure","Final figure, complete","2013","754924",""
"Russian Federation","2012","Total","Female","75 - 79","Estimate - de jure","Final figure, complete","2013","2709384",""
"Russian Federation","2012","Total","Female","76","Estimate - de jure","Final figure, complete","2013","616292",""
"Russian Federation","2012","Total","Female","77","Estimate - de jure","Final figure, complete","2013","497311",""
"Russian Federation","2012","Total","Female","78","Estimate - de jure","Final figure, complete","2013","412526",""
"Russian Federation","2012","Total","Female","79","Estimate - de jure","Final figure, complete","2013","428331",""
"Russian Federation","2012","Total","Female","80","Estimate - de jure","Final figure, complete","2013","442818",""
"Russian Federation","2012","Total","Female","80 - 84","Estimate - de jure","Final figure, complete","2013","2073803",""
"Russian Federation","2012","Total","Female","81","Estimate - de jure","Final figure, complete","2013","446560",""
"Russian Federation","2012","Total","Female","82","Estimate - de jure","Final figure, complete","2013","433201",""
"Russian Federation","2012","Total","Female","83","Estimate - de jure","Final figure, complete","2013","396574",""
"Russian Federation","2012","Total","Female","84","Estimate - de jure","Final figure, complete","2013","354650",""
"Russian Federation","2012","Total","Female","85","Estimate - de jure","Final figure, complete","2013","298106",""
"Russian Federation","2012","Total","Female","85 - 89","Estimate - de jure","Final figure, complete","2013","1008627",""
"Russian Federation","2012","Total","Female","86","Estimate - de jure","Final figure, complete","2013","247822",""
"Russian Federation","2012","Total","Female","87","Estimate - de jure","Final figure, complete","2013","198580",""
"Russian Federation","2012","Total","Female","88","Estimate - de jure","Final figure, complete","2013","154232",""
"Russian Federation","2012","Total","Female","89","Estimate - de jure","Final figure, complete","2013","109887",""
"Russian Federation","2012","Total","Female","90","Estimate - de jure","Final figure, complete","2013","75601",""
"Russian Federation","2012","Total","Female","90 - 94","Estimate - de jure","Final figure, complete","2013","219427",""
"Russian Federation","2012","Total","Female","91","Estimate - de jure","Final figure, complete","2013","53779",""
"Russian Federation","2012","Total","Female","92","Estimate - de jure","Final figure, complete","2013","38261",""
"Russian Federation","2012","Total","Female","93","Estimate - de jure","Final figure, complete","2013","30632",""
"Russian Federation","2012","Total","Female","94","Estimate - de jure","Final figure, complete","2013","21154",""
"Russian Federation","2012","Total","Female","95","Estimate - de jure","Final figure, complete","2013","13160",""
"Russian Federation","2012","Total","Female","95 - 99","Estimate - de jure","Final figure, complete","2013","43988",""
"Russian Federation","2012","Total","Female","96","Estimate - de jure","Final figure, complete","2013","10927",""
"Russian Federation","2012","Total","Female","97","Estimate - de jure","Final figure, complete","2013","9072",""
"Russian Federation","2012","Total","Female","98","Estimate - de jure","Final figure, complete","2013","6478",""
"Russian Federation","2012","Total","Female","99","Estimate - de jure","Final figure, complete","2013","4351",""
"Russian Federation","2012","Total","Female","100 +","Estimate - de jure","Final figure, complete","2013","7333",""
"Russian Federation","2012","Urban","Both Sexes","Total","Estimate - de jure","Final figure, complete","2013","105930122",""
"Russian Federation","2012","Urban","Both Sexes","0","Estimate - de jure","Final figure, complete","2013","1299253",""
"Russian Federation","2012","Urban","Both Sexes","0 - 4","Estimate - de jure","Final figure, complete","2013","6013453",""
"Russian Federation","2012","Urban","Both Sexes","1 - 4","Estimate - de jure","Final figure, complete","2013","4714200",""
"Russian Federation","2012","Urban","Both Sexes","5 - 9","Estimate - de jure","Final figure, complete","2013","5189787",""
"Russian Federation","2012","Urban","Both Sexes","10 - 14","Estimate - de jure","Final figure, complete","2013","4584611",""
"Russian Federation","2012","Urban","Both Sexes","15 - 19","Estimate - de jure","Final figure, complete","2013","5367803",""
"Russian Federation","2012","Urban","Both Sexes","20 - 24","Estimate - de jure","Final figure, complete","2013","8636085",""
"Russian Federation","2012","Urban","Both Sexes","25 - 29","Estimate - de jure","Final figure, complete","2013","9541009",""
"Russian Federation","2012","Urban","Both Sexes","30 - 34","Estimate - de jure","Final figure, complete","2013","8675785",""
"Russian Federation","2012","Urban","Both Sexes","35 - 39","Estimate - de jure","Final figure, complete","2013","7966185",""
"Russian Federation","2012","Urban","Both Sexes","40 - 44","Estimate - de jure","Final figure, complete","2013","7068002",""
"Russian Federation","2012","Urban","Both Sexes","45 - 49","Estimate - de jure","Final figure, complete","2013","7108256",""
"Russian Federation","2012","Urban","Both Sexes","50 - 54","Estimate - de jure","Final figure, complete","2013","8339186",""
"Russian Federation","2012","Urban","Both Sexes","55 - 59","Estimate - de jure","Final figure, complete","2013","7573444",""
