"Country or Area","Year","Area","Sex","Age","Record Type","Reliability","Source Year","Value","Value Footnotes"
"Uzbekistan","2008","Total","Male","68","Estimate - de jure","Final figure, complete","2016","42870","1"
"Uzbekistan","2008","Total","Male","69","Estimate - de jure","Final figure, complete","2016","40755","1"
"Uzbekistan","2008","Total","Male","70","Estimate - de jure","Final figure, complete","2016","36248","1"
"Uzbekistan","2008","Total","Male","70 - 74","Estimate - de jure","Final figure, complete","2016","148770","1"
"Uzbekistan","2008","Total","Male","71","Estimate - de jure","Final figure, complete","2016","35217","1"
"Uzbekistan","2008","Total","Male","72","Estimate - de jure","Final figure, complete","2016","30801","1"
"Uzbekistan","2008","Total","Male","73","Estimate - de jure","Final figure, complete","2016","24349","1"
"Uzbekistan","2008","Total","Male","74","Estimate - de jure","Final figure, complete","2016","22155","1"
"Uzbekistan","2008","Total","Male","75","Estimate - de jure","Final figure, complete","2016","22346","1"
"Uzbekistan","2008","Total","Male","75 - 79","Estimate - de jure","Final figure, complete","2016","93600","1"
"Uzbekistan","2008","Total","Male","76","Estimate - de jure","Final figure, complete","2016","20932","1"
"Uzbekistan","2008","Total","Male","77","Estimate - de jure","Final figure, complete","2016","16035","1"
"Uzbekistan","2008","Total","Male","78","Estimate - de jure","Final figure, complete","2016","16950","1"
"Uzbekistan","2008","Total","Male","79","Estimate - de jure","Final figure, complete","2016","17337","1"
"Uzbekistan","2008","Total","Male","80","Estimate - de jure","Final figure, complete","2016","13931","1"
"Uzbekistan","2008","Total","Male","80 - 84","Estimate - de jure","Final figure, complete","2016","50905","1"
"Uzbekistan","2008","Total","Male","81","Estimate - de jure","Final figure, complete","2016","13286","1"
"Uzbekistan","2008","Total","Male","82","Estimate - de jure","Final figure, complete","2016","9541","1"
"Uzbekistan","2008","Total","Male","83","Estimate - de jure","Final figure, complete","2016","7969","1"
"Uzbekistan","2008","Total","Male","84","Estimate - de jure","Final figure, complete","2016","6178","1"
"Uzbekistan","2008","Total","Male","85 +","Estimate - de jure","Final figure, complete","2016","26985","1"
"Uzbekistan","2008","Total","Female","Total","Estimate - de jure","Final figure, complete","2016","13648835","1"
"Uzbekistan","2008","Total","Female","0","Estimate - de jure","Final figure, complete","2016","301498","1"
"Uzbekistan","2008","Total","Female","0 - 4","Estimate - de jure","Final figure, complete","2016","1341398","1"
"Uzbekistan","2008","Total","Female","1","Estimate - de jure","Final figure, complete","2016","278167","1"
"Uzbekistan","2008","Total","Female","2","Estimate - de jure","Final figure, complete","2016","258919","1"
"Uzbekistan","2008","Total","Female","3","Estimate - de jure","Final figure, complete","2016","254756","1"
"Uzbekistan","2008","Total","Female","4","Estimate - de jure","Final figure, complete","2016","248058","1"
"Uzbekistan","2008","Total","Female","5","Estimate - de jure","Final figure, complete","2016","245375","1"
"Uzbekistan","2008","Total","Female","5 - 9","Estimate - de jure","Final figure, complete","2016","1245371","1"
"Uzbekistan","2008","Total","Female","6","Estimate - de jure","Final figure, complete","2016","246311","1"
"Uzbekistan","2008","Total","Female","7","Estimate - de jure","Final figure, complete","2016","244731","1"
"Uzbekistan","2008","Total","Female","8","Estimate - de jure","Final figure, complete","2016","251812","1"
"Uzbekistan","2008","Total","Female","9","Estimate - de jure","Final figure, complete","2016","257142","1"
"Uzbekistan","2008","Total","Female","10","Estimate - de jure","Final figure, complete","2016","270711","1"
"Uzbekistan","2008","Total","Female","10 - 14","Estimate - de jure","Final figure, complete","2016","1482110","1"
"Uzbekistan","2008","Total","Female","11","Estimate - de jure","Final figure, complete","2016","289468","1"
"Uzbekistan","2008","Total","Female","12","Estimate - de jure","Final figure, complete","2016","304959","1"
"Uzbekistan","2008","Total","Female","13","Estimate - de jure","Final figure, complete","2016","308296","1"
"Uzbekistan","2008","Total","Female","14","Estimate - de jure","Final figure, complete","2016","308676","1"
"Uzbekistan","2008","Total","Female","15","Estimate - de jure","Final figure, complete","2016","318984","1"
"Uzbekistan","2008","Total","Female","15 - 19","Estimate - de jure","Final figure, complete","2016","1578061","1"
"Uzbekistan","2008","Total","Female","16","Estimate - de jure","Final figure, complete","2016","327433","1"
"Uzbekistan","2008","Total","Female","17","Estimate - de jure","Final figure, complete","2016","322333","1"
"Uzbekistan","2008","Total","Female","18","Estimate - de jure","Final figure, complete","2016","306296","1"
"Uzbekistan","2008","Total","Female","19","Estimate - de jure","Final figure, complete","2016","303015","1"
"Uzbekistan","2008","Total","Female","20","Estimate - de jure","Final figure, complete","2016","308186","1"
"Uzbekistan","2008","Total","Female","20 - 24","Estimate - de jure","Final figure, complete","2016","1469779","1"
"Uzbekistan","2008","Total","Female","21","Estimate - de jure","Final figure, complete","2016","308022","1"
"Uzbekistan","2008","Total","Female","22","Estimate - de jure","Final figure, complete","2016","300759","1"
"Uzbekistan","2008","Total","Female","23","Estimate - de jure","Final figure, complete","2016","285254","1"
"Uzbekistan","2008","Total","Female","24","Estimate - de jure","Final figure, complete","2016","267558","1"
"Uzbekistan","2008","Total","Female","25","Estimate - de jure","Final figure, complete","2016","253198","1"
"Uzbekistan","2008","Total","Female","25 - 29","Estimate - de jure","Final figure, complete","2016","1174700","1"
"Uzbekistan","2008","Total","Female","26","Estimate - de jure","Final figure, complete","2016","243165","1"
"Uzbekistan","2008","Total","Female","27","Estimate - de jure","Final figure, complete","2016","233546","1"
"Uzbekistan","2008","Total","Female","28","Estimate - de jure","Final figure, complete","2016","225933","1"
"Uzbekistan","2008","Total","Female","29","Estimate - de jure","Final figure, complete","2016","218858","1"
"Uzbekistan","2008","Total","Female","30","Estimate - de jure","Final figure, complete","2016","208268","1"
"Uzbekistan","2008","Total","Female","30 - 34","Estimate - de jure","Final figure, complete","2016","1006194","1"
"Uzbekistan","2008","Total","Female","31","Estimate - de jure","Final figure, complete","2016","206794","1"
"Uzbekistan","2008","Total","Female","32","Estimate - de jure","Final figure, complete","2016","204881","1"
"Uzbekistan","2008","Total","Female","33","Estimate - de jure","Final figure, complete","2016","195397","1"
"Uzbekistan","2008","Total","Female","34","Estimate - de jure","Final figure, complete","2016","190854","1"
"Uzbekistan","2008","Total","Female","35","Estimate - de jure","Final figure, complete","2016","190122","1"
"Uzbekistan","2008","Total","Female","35 - 39","Estimate - de jure","Final figure, complete","2016","906686","1"
"Uzbekistan","2008","Total","Female","36","Estimate - de jure","Final figure, complete","2016","190261","1"
"Uzbekistan","2008","Total","Female","37","Estimate - de jure","Final figure, complete","2016","185735","1"
"Uzbekistan","2008","Total","Female","38","Estimate - de jure","Final figure, complete","2016","172354","1"
"Uzbekistan","2008","Total","Female","39","Estimate - de jure","Final figure, complete","2016","168214","1"
"Uzbekistan","2008","Total","Female","40","Estimate - de jure","Final figure, complete","2016","166417","1"
"Uzbekistan","2008","Total","Female","40 - 44","Estimate - de jure","Final figure, complete","2016","827143","1"
"Uzbekistan","2008","Total","Female","41","Estimate - de jure","Final figure, complete","2016","163420","1"
"Uzbekistan","2008","Total","Female","42","Estimate - de jure","Final figure, complete","2016","166782","1"
"Uzbekistan","2008","Total","Female","43","Estimate - de jure","Final figure, complete","2016","165849","1"
"Uzbekistan","2008","Total","Female","44","Estimate - de jure","Final figure, complete","2016","164675","1"
"Uzbekistan","2008","Total","Female","45","Estimate - de jure","Final figure, complete","2016","163838","1"
"Uzbekistan","2008","Total","Female","45 - 49","Estimate - de jure","Final figure, complete","2016","781661","1"
"Uzbekistan","2008","Total","Female","46","Estimate - de jure","Final figure, complete","2016","162773","1"
"Uzbekistan","2008","Total","Female","47","Estimate - de jure","Final figure, complete","2016","159260","1"
"Uzbekistan","2008","Total","Female","48","Estimate - de jure","Final figure, complete","2016","151403","1"
"Uzbekistan","2008","Total","Female","49","Estimate - de jure","Final figure, complete","2016","144387","1"
"Uzbekistan","2008","Total","Female","50","Estimate - de jure","Final figure, complete","2016","134648","1"
"Uzbekistan","2008","Total","Female","50 - 54","Estimate - de jure","Final figure, complete","2016","569442","1"
"Uzbekistan","2008","Total","Female","51","Estimate - de jure","Final figure, complete","2016","123325","1"
"Uzbekistan","2008","Total","Female","52","Estimate - de jure","Final figure, complete","2016","113259","1"
"Uzbekistan","2008","Total","Female","53","Estimate - de jure","Final figure, complete","2016","103153","1"
"Uzbekistan","2008","Total","Female","54","Estimate - de jure","Final figure, complete","2016","95057","1"
"Uzbekistan","2008","Total","Female","55","Estimate - de jure","Final figure, complete","2016","92260","1"
"Uzbekistan","2008","Total","Female","55 - 59","Estimate - de jure","Final figure, complete","2016","394643","1"
"Uzbekistan","2008","Total","Female","56","Estimate - de jure","Final figure, complete","2016","87753","1"
"Uzbekistan","2008","Total","Female","57","Estimate - de jure","Final figure, complete","2016","82091","1"
"Uzbekistan","2008","Total","Female","58","Estimate - de jure","Final figure, complete","2016","72872","1"
"Uzbekistan","2008","Total","Female","59","Estimate - de jure","Final figure, complete","2016","59667","1"
"Uzbekistan","2008","Total","Female","60","Estimate - de jure","Final figure, complete","2016","55534","1"
"Uzbekistan","2008","Total","Female","60 - 64","Estimate - de jure","Final figure, complete","2016","196211","1"
"Uzbekistan","2008","Total","Female","61","Estimate - de jure","Final figure, complete","2016","49916","1"
"Uzbekistan","2008","Total","Female","62","Estimate - de jure","Final figure, complete","2016","37924","1"
"Uzbekistan","2008","Total","Female","63","Estimate - de jure","Final figure, complete","2016","27751","1"
"Uzbekistan","2008","Total","Female","64","Estimate - de jure","Final figure, complete","2016","25086","1"
"Uzbekistan","2008","Total","Female","65","Estimate - de jure","Final figure, complete","2016","34100","1"
"Uzbekistan","2008","Total","Female","65 - 69","Estimate - de jure","Final figure, complete","2016","221916","1"
"Uzbekistan","2008","Total","Female","66","Estimate - de jure","Final figure, complete","2016","43776","1"
"Uzbekistan","2008","Total","Female","67","Estimate - de jure","Final figure, complete","2016","46942","1"
"Uzbekistan","2008","Total","Female","68","Estimate - de jure","Final figure, complete","2016","49135","1"
"Uzbekistan","2008","Total","Female","69","Estimate - de jure","Final figure, complete","2016","47963","1"
"Uzbekistan","2008","Total","Female","70","Estimate - de jure","Final figure, complete","2016","43753","1"
"Uzbekistan","2008","Total","Female","70 - 74","Estimate - de jure","Final figure, complete","2016","178509","1"
"Uzbekistan","2008","Total","Female","71","Estimate - de jure","Final figure, complete","2016","41785","1"
"Uzbekistan","2008","Total","Female","72","Estimate - de jure","Final figure, complete","2016","36071","1"
"Uzbekistan","2008","Total","Female","73","Estimate - de jure","Final figure, complete","2016","29013","1"
"Uzbekistan","2008","Total","Female","74","Estimate - de jure","Final figure, complete","2016","27887","1"
"Uzbekistan","2008","Total","Female","75","Estimate - de jure","Final figure, complete","2016","30855","1"
"Uzbekistan","2008","Total","Female","75 - 79","Estimate - de jure","Final figure, complete","2016","131952","1"
"Uzbekistan","2008","Total","Female","76","Estimate - de jure","Final figure, complete","2016","30236","1"
"Uzbekistan","2008","Total","Female","77","Estimate - de jure","Final figure, complete","2016","23908","1"
"Uzbekistan","2008","Total","Female","78","Estimate - de jure","Final figure, complete","2016","23542","1"
"Uzbekistan","2008","Total","Female","79","Estimate - de jure","Final figure, complete","2016","23411","1"
"Uzbekistan","2008","Total","Female","80","Estimate - de jure","Final figure, complete","2016","19332","1"
"Uzbekistan","2008","Total","Female","80 - 84","Estimate - de jure","Final figure, complete","2016","79713","1"
"Uzbekistan","2008","Total","Female","81","Estimate - de jure","Final figure, complete","2016","18283","1"
"Uzbekistan","2008","Total","Female","82","Estimate - de jure","Final figure, complete","2016","14805","1"
"Uzbekistan","2008","Total","Female","83","Estimate - de jure","Final figure, complete","2016","15082","1"
"Uzbekistan","2008","Total","Female","84","Estimate - de jure","Final figure, complete","2016","12211","1"
